web-scraper-order,web-scraper-start-url,vetements_enfants,vetements_enfants-href,type_clothes,price,address,image_link-src
"1732708064-94","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Ensemble garçon","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-garcon-799559","Ensemble garçon","Prix sur demande","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885315_uploaded_image1_1723192524.jpg"
"1732708071-95","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-803921","Vêtements enfant","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732708077-96","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe   Getzner  enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-getzner-enfant-808545","Robe   Getzner  enfant","20 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_814621_uploaded_image1_1565037683.29.png"
"1732708084-97","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfant - Bazin Getzner","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-bazin-getzner-808553","Vêtements enfant - Bazin Getzner","20 000 CFA","Hann Bel-Air, Dakar, Sénégal",""
"1732708090-98","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robes bazin brodé - enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robes-bazin-brode-enfant-808557","Robes bazin brodé - enfant","15 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_1159823_uploaded_image1_1572990841.8.png"
"1732708097-99","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson Enfant","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-809246","Blouson Enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732708103-100","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Collection robes de Tabaski","https://sn.coinafrique.com/annonce/vetements-enfants/collection-robes-de-tabaski-814621","Collection robes de Tabaski","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_766924_uploaded_image1_1563733037.86.png"
"1732708110-101","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe","https://sn.coinafrique.com/annonce/vetements-enfants/robe-821731","Robe","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_5026420_uploaded_image1_1730731217.jpg"
"1732708116-102","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-829029","Robe enfant","8 000 CFA","Sénégal","https://images.coinafrique.com/thumb_4910319_uploaded_image1_1724580054.jpg"
"1732708123-103","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-859540","Vêtements enfants","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732708129-104","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Blouson pour enfant","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-pour-enfant-859544","Blouson pour enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732708136-105","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie de 1er choix","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-de-1er-choix-874399","Friperie de 1er choix","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_874399_uploaded_image1_1566725623.64.png"
"1732708142-106","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-874410","Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732708149-107","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie 1er choix - Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-1er-choix-vetements-enfants-874418","Friperie 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732708155-108","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtements Enfants - friperie de 1er choix","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-friperie-de-1er-choix-874422","Vêtements Enfants - friperie de 1er choix","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732708162-109","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie de 1er choix - Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-de-1er-choix-vetements-enfants-874424","Friperie de 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732708168-110","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Friperie 1er choix - Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/friperie-1er-choix-vetements-enfants-874430","Friperie 1er choix - Vêtements enfants","Prix sur demande","Dieuppeul-Derklé, Dakar, Sénégal",""
"1732708175-111","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Vêtement  bébé","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-bebe-882678","Vêtement  bébé","6 000 CFA","Cambérène, Dakar, Sénégal",""
"1732708191-112","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-882774","Vêtements enfants","Prix sur demande","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732708198-113","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-889080","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4677506_uploaded_image1_1712318751.jpg"
"1732708204-114","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-889084","Robe enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4677506_uploaded_image1_1712318751.jpg"
"1732708210-115","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfant","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-892154","Blouson enfant","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732708217-116","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Gigoteuse","https://sn.coinafrique.com/annonce/vetements-enfants/gigoteuse-894885","Gigoteuse","10 000 CFA","Sénégal",""
"1732708224-117","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Langes bébé","https://sn.coinafrique.com/annonce/vetements-enfants/langes-bebe-902542","Langes bébé","7 000 CFA","Patte d'Oie, Dakar, Sénégal",""
"1732708230-118","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-902731","Vêtements enfant","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg"
"1732708236-119","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfant","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-915850","Blouson enfant","16 000 CFA","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732708243-120","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918122","Vêtements enfants","21 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732708249-121","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918127","Vêtements enfants","10 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732708256-122","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918128","Vêtements enfants","10 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732708262-123","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-918132","Vêtements enfants","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
"1732708269-124","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-929220","Vêtements Enfant","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732708276-125","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-929221","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732708283-126","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-929222","Vêtements enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3198270_uploaded_image1_1625015464.jpg"
"1732708289-127","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pull pour maman et bébé","https://sn.coinafrique.com/annonce/vetements-enfants/pull-pour-maman-et-bebe-929824","Pull pour maman et bébé","Prix sur demande","Cambérène, Dakar, Sénégal",""
"1732708296-128","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blousons enfants","https://sn.coinafrique.com/annonce/vetements-enfants/blousons-enfants-930549","Blousons enfants","Prix sur demande","Médina, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732708302-129","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe pour enfant","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfant-961263","Robe pour enfant","7 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4910319_uploaded_image1_1724580054.jpg"
"1732708308-130","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe classe","https://sn.coinafrique.com/annonce/vetements-enfants/robe-classe-961269","Robe classe","5 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3339695_uploaded_image1_1631884032.jpg"
"1732708315-131","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robe bébé - 1 an","https://sn.coinafrique.com/annonce/vetements-enfants/robe-bebe-1-an-971896","Robe bébé - 1 an","25 000 CFA","Pikine, Sénégal",""
"1732708321-132","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfant","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-976936","Blouson enfant","Prix sur demande","Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732708328-133","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Blouson enfants","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfants-976941","Blouson enfants","Prix sur demande","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_5046861_uploaded_image1_1731758020.jpg"
"1732708334-134","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble petits et grands","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-petits-et-grands-988554","Ensemble petits et grands","15 000 CFA","M'bour, Sénégal",""
"1732708341-135","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1005527","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg"
"1732708347-136","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Ensemble bébé","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bebe-1005538","Ensemble bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2732121_uploaded_image1_1604324288.jpg"
"1732708354-137","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements Enfants","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-1016977","Vêtements Enfants","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3384909_uploaded_image1_1634171727.jpg"
"1732708360-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemises pour enfants","https://sn.coinafrique.com/annonce/vetements-enfants/chemises-pour-enfants-1016979","Chemises pour enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2485966_uploaded_image1_1595790569.jpg"
"1732708366-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Jeans enfants - 3 à 16 ans","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfants-3-a-16-ans-1016980","Jeans enfants - 3 à 16 ans","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal",""
"1732708373-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Pull-over mauve","https://sn.coinafrique.com/annonce/vetements-enfants/pull-over-mauve-1020573","Pull-over mauve","4 500 CFA","Dakar Plateau, Dakar, Sénégal",""
"1732708379-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Robes","https://sn.coinafrique.com/annonce/vetements-enfants/robes-1021961","Robes","1 250 CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_1159823_uploaded_image1_1572990841.8.png"
"1732708386-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Lange bébé 5 pièces","https://sn.coinafrique.com/annonce/vetements-enfants/lange-bebe-5-pieces-1027288","Lange bébé 5 pièces","8 500 CFA","Grand Yoff, Dakar, Sénégal",""
"1732708392-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chaussures filles et garçons","https://sn.coinafrique.com/annonce/vetements-enfants/chaussures-filles-et-garcons-1029318","Chaussures filles et garçons","25 000 CFA","Sénégal",""
"1732708398-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Chemise","https://sn.coinafrique.com/annonce/vetements-enfants/chemise-1035457","Chemise","12 000 CFA","Dakar-Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2189914_uploaded_image1_1590707777.jpg"
"1732708405-145","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Habillement","https://sn.coinafrique.com/annonce/vetements-enfants/habillement-1043326","Habillement","3 000 CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3404857_uploaded_image1_1635260273.jpg"
"1732708412-146","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Jupe","https://sn.coinafrique.com/annonce/vetements-enfants/jupe-1043331","Jupe","3 000 CFA","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3737301_uploaded_image1_1654947992.jpg"
"1732708418-147","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Vêtements enfant","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-1043333","Vêtements enfant","Prix sur demande","Guédiawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg"
