web-scraper-order,web-scraper-start-url,vetements_hommes,vetements_hommes-href,type_clothes,price,address,image_link-src
"1732765392-3039","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Pantalon + Polo","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-polo-2787776","Pantalon + Polo","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2853995_uploaded_image1_1609016669.jpg"
"1732765399-3040","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Pantalon + Polo","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-polo-2787786","Pantalon + Polo","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2853995_uploaded_image1_1609016669.jpg"
"1732765405-3041","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Pantalon + Polo","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-polo-2787794","Pantalon + Polo","20 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2853995_uploaded_image1_1609016669.jpg"
"1732765411-3042","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Vêtements homme en coton","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-en-coton-2787922","Vêtements homme en coton","25 000 CFA","Thies, Sénégal",""
"1732765418-3043","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Vêtements hommes","https://sn.coinafrique.com/annonce/vetements-homme/vetements-hommes-2787960","Vêtements hommes","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732765424-3044","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Pulls","https://sn.coinafrique.com/annonce/vetements-homme/pulls-2788400","Pulls","7 000 CFA","Thies, Sénégal",""
"1732765431-3045","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Tunique homme","https://sn.coinafrique.com/annonce/vetements-homme/tunique-homme-2788520","Tunique homme","22 000 CFA","Dakar, Sénégal",""
"1732765437-3046","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Vêtements  homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2788700","Vêtements  homme","50 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732765444-3047","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Ensemble homme","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-2788981","Ensemble homme","Prix sur demande","Pikine, Sénégal",""
"1732765450-3048","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Débardeurs","https://sn.coinafrique.com/annonce/vetements-homme/debardeurs-2789009","Débardeurs","5 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4853568_uploaded_image1_1721561857.jpg"
"1732765457-3049","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Ensemble blouson","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-blouson-2789330","Ensemble blouson","8 000 CFA","Dakar, Sénégal",""
"1732765463-3050","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Survêtements","https://sn.coinafrique.com/annonce/vetements-homme/survetements-2789889","Survêtements","Prix sur demande","Dakar, Sénégal",""
"1732765470-3051","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Survêtements  Adidas","https://sn.coinafrique.com/annonce/vetements-homme/survetements-adidas-2789894","Survêtements  Adidas","14 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1732765476-3052","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Chemises homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-2789974","Chemises homme","Prix sur demande","Grand Dakar, Dakar, Sénégal",""
"1732765482-3053","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Vêtement homme","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2790619","Vêtement homme","15 000 CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732765489-3054","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Chemises homme","https://sn.coinafrique.com/annonce/vetements-homme/chemises-homme-2790706","Chemises homme","7 000 CFA","Mbour, Sénégal",""
"1732765495-3055","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Vêtement homme","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-2790985","Vêtement homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732765502-3056","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Chemise africaine","https://sn.coinafrique.com/annonce/vetements-homme/chemise-africaine-2791335","Chemise africaine","8 000 CFA","Yoff, Dakar, Sénégal",""
"1732765508-3057","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Vêtements homme","https://sn.coinafrique.com/annonce/vetements-homme/vetements-homme-2792012","Vêtements homme","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg"
"1732765515-3058","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Chemises - Pantalons kaki","https://sn.coinafrique.com/annonce/vetements-homme/chemises-pantalons-kaki-2792207","Chemises - Pantalons kaki","Prix sur demande","Guediawaye, Dakar, Sénégal",""
"1732765521-3059","https://sn.coinafrique.com/categorie/vetements-homme?page=83","Tunique homme","https://sn.coinafrique.com/annonce/vetements-homme/tunique-homme-2792266","Tunique homme","450 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4278238_uploaded_image1_1688343588.jpg"
