type_clothes,price,adress,image_link
Robe,8000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4150089_uploaded_image1_1679864882.jpg
Vêtement,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4101121_uploaded_image1_1676811904.jpg
Robes,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4111932_uploaded_image1_1677528700.jpg
Vêtement,5000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4065291_uploaded_image1_1674673177.jpg
Ensemble,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4060125_uploaded_image1_1674340224.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4044065_uploaded_image1_1673390538.jpg
Vêtements,10000,"Sicap foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_4083613_uploaded_image2_1675754458.jpeg
Ensemble,4000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4083084_uploaded_image1_1675711069.jpg
Ensemble,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4042129_uploaded_image1_1673293586.jpg
Ensemble,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4042132_uploaded_image1_1673293667.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4038305_uploaded_image1_1673043715.jpg
Vêtement,6000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072975_uploaded_image1_1675197514.jpg
Greniers,1000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072974_uploaded_image1_1675197428.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072973_uploaded_image1_1675197383.jpg
Friperie,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072972_uploaded_image1_1675197339.jpg
Friperie,6000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072971_uploaded_image1_1675197283.jpg
Vêtements,8500,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4034624_uploaded_image1_1672861115.jpg
Vêtements,8000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4033667_uploaded_image1_1672829952.jpg
Vêtements,8000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4033672_uploaded_image1_1672830064.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4028243_uploaded_image1_1672407438.jpg
Vêtements,1000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061049_uploaded_image1_1674420676.jpg
Vêtements,1000,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061042_uploaded_image1_1674420399.jpg
Fliperies,500,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061027_uploaded_image1_1674419234.jpg
Ensemble,3000,"Thies, Sénégal",https://images.coinafrique.com/thumb_4054351_uploaded_image1_1673991497.jpg
Ensemble,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4011467_uploaded_image1_1671194364.jpg
Ensemble,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4010007_uploaded_image1_1671112400.jpg
Blouson,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3997872_uploaded_image1_1670412272.jpg
Blouson,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3996986_uploaded_image1_1670352146.jpg
Ensemble,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3992649_uploaded_image1_1670106947.jpg
Ensemble,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3993222_uploaded_image1_1670158523.jpg
T-shirts,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3985573_uploaded_image1_1669758455.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3980382_uploaded_image1_1669402241.jpg
Ensemble,7500,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3981018_uploaded_image1_1669456009.jpg
Ensemble,7500,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3980114_uploaded_image1_1669389815.jpg
Habits,3000,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4010206_uploaded_image1_1671121329.jpg
Ensemble,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963440_uploaded_image1_1668361934.jpg
Ensemble,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3963439_uploaded_image1_1668361869.jpg
Ensemble,1000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000087_uploaded_image1_1670513612.jpg
Pull,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000076_uploaded_image2_1670513327.jpeg
Maillots,10000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3991237_uploaded_image1_1670029654.jpg
Ensemble,28000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990865_uploaded_image1_1670005692.jpg
Costume,27000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990863_uploaded_image1_1670005513.jpg
Costume,28000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990860_uploaded_image1_1670005358.jpg
Vêtements,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3981315_uploaded_image1_1669469071.jpg
Vêtements,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3933191_uploaded_image1_1666560773.jpg
Vêtements,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3968398_uploaded_image1_1668639636.jpg
Maillots,10000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3954905_uploaded_image1_1667839511.jpg
Ensemble,8500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913283_uploaded_image1_1665352048.jpg
Vêtements,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913279_uploaded_image1_1665351880.jpg
Ensembles,4000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3941399_uploaded_image1_1667092572.jpg
Polo,8500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3883008_uploaded_image1_1663536149.jpg
Robes,9000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919617_uploaded_image1_1665702485.jpg
Vêtements,10000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919579_uploaded_image1_1665700272.jpg
Grenouillères,2000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3919556_uploaded_image2_1665704351.jpeg
Polos,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913936_uploaded_image1_1665405195.jpg
Grenouillère,7500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913465_uploaded_image3_1665377950.jpeg
Coffret,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913427_uploaded_image1_1665364741.jpg
Ensemble,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913424_uploaded_image1_1665364359.jpg
Peignoir,9000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3861861_uploaded_image1_1662248159.jpg
Ensembles,7000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899030_uploaded_image1_1664501471.jpg
Ensemble,6500,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3899029_uploaded_image1_1664501377.jpg
Accessoires,Prixsurdemande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3858243_uploaded_image1_1662081635.jpg
Ensemble,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3895855_uploaded_image1_1664312610.jpg
Barboteuse,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3874861_uploaded_image1_1662992831.jpg
Pantalon,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3874843_uploaded_image1_1662992214.jpg
Vêtements,16000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3886071_uploaded_image2_1663709027.jpeg
Ensemble,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3836735_uploaded_image1_1660867040.jpg
Ensemble,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3829807_uploaded_image1_1660481871.jpg
Ensemble,5500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3826455_uploaded_image1_1660258744.jpg
Vêtements,3000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3871259_uploaded_image1_1662747991.jpg
Vêtements,3000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3871253_uploaded_image1_1662747853.jpg
Vêtements,5500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3818666_uploaded_image1_1659825338.jpg
Costumes,Prixsurdemande,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3862904_uploaded_image1_1662326635.jpg
Robe,10000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3853493_uploaded_image1_1661883220.jpg
Robe,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3853488_uploaded_image1_1661883039.jpg
Ensemble,1500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3813301_uploaded_image1_1659543149.jpg
Barboteuse,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3813274_uploaded_image1_1659542533.jpg
Boubou,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3808232_uploaded_image1_1659347593.jpg
Dessous,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3848809_uploaded_image1_1661581124.jpg
Vêtements,3000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3841152_uploaded_image1_1661173639.jpg
Vêtements,6000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3841108_uploaded_image1_1661172378.jpg
Vêtements,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3831624_uploaded_image1_1660600357.jpg
Habits,3000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785558_uploaded_image1_1657883008.jpg
Robe,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785563_uploaded_image1_1657883218.jpg
Jeans,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785562_uploaded_image1_1657883147.jpg
Vêtements,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785559_uploaded_image1_1657883070.jpg
Habits,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3785557_uploaded_image1_1657882962.jpg
Robe,2000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3825327_uploaded_image1_1660216212.jpg
Ensembles,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3778201_uploaded_image1_1657304423.jpg
Ensemble,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3775607_uploaded_image1_1657150534.jpg
Vêtement,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3799617_uploaded_image1_1658807678.jpg
Costume,27000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3795696_uploaded_image1_1658520434.jpg
Maillots,10000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3794471_uploaded_image1_1658452420.jpg
Protège-tête,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3794079_uploaded_image1_1658423773.jpg
Robe,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754887_uploaded_image1_1655981354.jpg
Robe,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754885_uploaded_image1_1655981294.jpg
Robe,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754884_uploaded_image1_1655981242.jpg
Robe,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754882_uploaded_image1_1655981151.jpg
Vêtement,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3753646_uploaded_image1_1655912715.jpg
Robes,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3753641_uploaded_image1_1655912626.jpg
Ensemble,4000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3768719_uploaded_image1_1656779104.jpg
Vêtement,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3786149_uploaded_image1_1657906956.jpg
Peignoirs,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3781038_uploaded_image1_1657571200.jpg
Robes,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3778481_uploaded_image1_1657328456.jpg
Ensemble,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3735826_uploaded_image1_1654860349.jpg
Vêtements,6000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3768713_uploaded_image1_1656778816.jpg
Robe,Prixsurdemande,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3761395_uploaded_image3_1656377774.jpeg
Robe,Prixsurdemande,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3761389_uploaded_image2_1656377165.jpeg
Vêtements,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3718353_uploaded_image1_1653956742.jpg
Robes,15000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3758410_uploaded_image1_1656180793.jpg
Sous,1500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3715721_uploaded_image1_1653759789.jpg
Ensemble,3500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3715720_uploaded_image1_1653759706.jpg
Chemise,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3754830_uploaded_image2_1655979401.jpeg
Robe,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752169_uploaded_image1_1655824879.jpg
Robe,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752164_uploaded_image1_1655824806.jpg
Robe,Prixsurdemande,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3752161_uploaded_image1_1655824706.jpg
Boubou,8000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3748327_uploaded_image1_1655569010.jpg
Boubou,8000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3748323_uploaded_image1_1655568941.jpg
Grenouillère,4000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3696815_uploaded_image1_1652610668.jpg
Habits,5000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3696811_uploaded_image1_1652610569.jpg
Ensemble,13000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3737365_uploaded_image1_1654951147.jpg
Ensemble,13000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3737301_uploaded_image1_1654947992.jpg
Boubou,15000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/thumb_3737294_uploaded_image1_1654947755.jpg
Friperie,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3733511_uploaded_image1_1654724106.jpg
Vêtement,Prixsurdemande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3729543_uploaded_image1_1654534141.jpg
Vêtements,6000,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_3729345_uploaded_image3_1654526905.jpeg
Pantalon,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673213_uploaded_image1_1651156015.jpg
Pantalon,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673212_uploaded_image1_1651155978.jpg
Pantalon,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673203_uploaded_image1_1651155807.jpg
Pantalon,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673206_uploaded_image1_1651155861.jpg
Pantalon,6000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3673211_uploaded_image1_1651155934.jpg
Caleçon,2000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3712737_uploaded_image3_1653571946.jpeg
Vêtements,15000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3672756_uploaded_image1_1651141428.jpg
Robes,Prixsurdemande,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3672032_uploaded_image1_1651083312.jpg
Pulls,6000,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_3671743_uploaded_image1_1651068678.jpg
Ensemble,2500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3707988_uploaded_image1_1653309121.jpg
Robes,12000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3704629_uploaded_image1_1653065510.jpg
Robes,12000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3704614_uploaded_image1_1653065088.jpg
Ensemble,7500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3662746_uploaded_image1_1650485578.jpg
Robe,4000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3688104_uploaded_image1_1652108689.jpg
Ensemble,4000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3686501_uploaded_image1_1652014242.jpg
Robe,5000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3686470_uploaded_image1_1652012110.jpg
Sous-vêtements,2000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3633973_uploaded_image1_1648897973.jpg
Sous-vêtement,2000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3633963_uploaded_image1_1648897720.jpg
Robe,30000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3664445_uploaded_image2_1650586926.jpeg
Ensemble,4000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3663950_uploaded_image3_1650558634.jpeg
Grenouillère,40000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3663943_uploaded_image1_1650558284.jpg
Djellaba,15000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3663604_uploaded_image1_1650545798.jpg
Robe,12000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3663325_uploaded_image1_1650536012.jpg
Robe,12000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3661262_uploaded_image1_1650410534.jpg
Ensemble,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3661238_uploaded_image1_1650409347.jpg
Robe,12000,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3661021_uploaded_image1_1650399677.jpg
Robes,5000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3659985_uploaded_image2_1650360548.jpeg
Bas,1000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3659847_uploaded_image1_1650350885.jpg
Ensemble,4000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3622517_uploaded_image1_1648156996.jpg
Habits,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3622516_uploaded_image1_1648156919.jpg
