type_clothes,price,adress,image_link
T-shirt,3500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900532_uploaded_image1_1724017062.jpg
Vetement,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4911093_uploaded_image1_1724623752.jpg
T-shirt,4500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934553_uploaded_image1_1725833591.jpg
T-shirt,5000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934554_uploaded_image1_1725833649.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934549_uploaded_image1_1725833490.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945966_uploaded_image1_1726440059.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945961_uploaded_image1_1726439959.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931918_uploaded_image1_1725659586.jpg
Ensemble,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934537_uploaded_image1_1725833194.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934541_uploaded_image1_1725833252.jpg
Jogging,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934542_uploaded_image1_1725833297.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4934548_uploaded_image1_1725833444.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931914_uploaded_image1_1725659396.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945942_uploaded_image1_1726439414.jpg
Culottes,4500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908602_uploaded_image1_1724444620.jpg
Calçon,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908596_uploaded_image1_1724444366.jpg
T-shirt,3500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908599_uploaded_image1_1724444468.jpg
Culotte,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945904_uploaded_image1_1726438337.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908589_uploaded_image1_1724444091.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908584_uploaded_image1_1724443897.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945891_uploaded_image1_1726437923.jpg
Lacoste,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945883_uploaded_image1_1726437780.jpg
Chemise,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908578_uploaded_image1_1724443699.jpg
Ensemble,45000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908575_uploaded_image1_1724443643.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931882_uploaded_image1_1725657473.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908580_uploaded_image1_1724443813.jpg
Ensemble,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931875_uploaded_image1_1725657102.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4931865_uploaded_image1_1725656699.jpg
T-shirt,10000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4945772_uploaded_image1_1726434296.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930035_uploaded_image1_1725564373.jpg
Calçon,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930034_uploaded_image1_1725564284.jpg
Calçon,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930027_uploaded_image1_1725564139.jpg
Lacoste,5500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930020_uploaded_image1_1725563987.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930017_uploaded_image1_1725563934.jpg
Jogging,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925734_uploaded_image1_1725390144.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930014_uploaded_image1_1725563835.jpg
Sac,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930016_uploaded_image1_1725563891.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925723_uploaded_image1_1725389847.jpg
Chemise,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925729_uploaded_image1_1725390014.jpg
Chemise,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925727_uploaded_image1_1725389955.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925755_uploaded_image1_1725390661.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4929997_uploaded_image1_1725563592.jpg
Pantalon,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4925741_uploaded_image1_1725390305.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4929994_uploaded_image1_1725563538.jpg
Jogging,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4929981_uploaded_image1_1725563399.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4929984_uploaded_image1_1725563487.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930006_uploaded_image1_1725563707.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4930009_uploaded_image1_1725563766.jpg
Culotte,5000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4915671_uploaded_image1_1724866857.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898167_uploaded_image1_1723851091.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898170_uploaded_image1_1723851182.jpg
Chaussures,15000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898168_uploaded_image1_1723851137.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898162_uploaded_image1_1723850941.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4898157_uploaded_image1_1723850783.jpg
Balles,175000,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4943370_uploaded_image1_1726256304.jpg
maillots,120,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4942220_uploaded_image1_1726209512.jpg
Vetements,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894962_uploaded_image1_1723678711.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894950_uploaded_image1_1723678355.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894948_uploaded_image1_1723678301.jpg
Ensemble,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4939925_uploaded_image1_1726091019.jpg
Complet,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4939919_uploaded_image1_1726090799.jpg
Vetement,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4892716_uploaded_image1_1723575532.jpg
Vetement,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4892712_uploaded_image1_1723575418.jpg
T-shirt,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4892705_uploaded_image1_1723575230.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4892699_uploaded_image1_1723574927.jpg
Lacoste,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889035_uploaded_image1_1723403801.jpg
Ensemble,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889044_uploaded_image1_1723404057.jpg
Ensemble,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889050_uploaded_image1_1723404185.jpg
Lacoste,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889002_uploaded_image1_1723403052.jpg
Jeans,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889012_uploaded_image1_1723403288.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4889020_uploaded_image1_1723403407.jpg
Tennis,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4935814_uploaded_image1_1725903708.jpg
T-shirt,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4935399_uploaded_image1_1725889135.jpg
Ensemble,9000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4933311_uploaded_image1_1725749844.jpg
Vêtements,40000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4933020_uploaded_image1_1725729962.jpg
Costumes,45000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4932584_uploaded_image1_1725710972.jpg
Lacostes,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4932545_uploaded_image1_1725709947.jpg
Ensemble,7500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883259_uploaded_image1_1723072381.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883264_uploaded_image1_1723072463.jpg
Lacoste,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883266_uploaded_image1_1723072506.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4883267_uploaded_image1_1723072551.jpg
Chemise,11000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4929915_uploaded_image1_1725561675.jpg
Djallabé,5000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_4929862_uploaded_image1_1725559179.jpg
T-shirt,6000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4882070_uploaded_image1_1723031361.jpg
T-shirts,4500,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4926937_uploaded_image1_1725449171.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4879196_uploaded_image1_1722900082.jpg
Lacoste,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4879177_uploaded_image1_1722899662.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4879184_uploaded_image1_1722899841.jpg
Vetement,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4877348_uploaded_image1_1722812292.jpg
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4877350_uploaded_image1_1722812442.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4877342_uploaded_image1_1722811972.jpg
Cuissard,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4881008_uploaded_image1_1722976926.jpg
Ensemble,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4921412_uploaded_image1_1725199054.jpg
Stock,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4921410_uploaded_image1_1725198997.jpg
Jean,8000,"Mamelles, Dakar, Sénégal",https://images.coinafrique.com/thumb_4877384_uploaded_image1_1722814353.jpg
Chemise,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874081_uploaded_image1_1722625363.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874090_uploaded_image1_1722625585.jpg
Lacoste,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874086_uploaded_image1_1722625481.jpg
T-shirt,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4874079_uploaded_image1_1722625257.jpg
T-shirt,4500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4872516_uploaded_image1_1722556489.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4870435_uploaded_image1_1722471962.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4870434_uploaded_image1_1722471904.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4870362_uploaded_image1_1722468690.jpg
Vêtements,2000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4917502_uploaded_image1_1724968873.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866844_uploaded_image1_1722296624.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866841_uploaded_image1_1722296463.jpg
Lacoste,6000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866829_uploaded_image1_1722296006.jpg
Caleçon,12000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866823_uploaded_image1_1722295788.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4866827_uploaded_image1_1722295941.jpg
Costume,50000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4910850_uploaded_image1_1724609541.jpg
Pantalon,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4861246_uploaded_image1_1721949498.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4861234_uploaded_image1_1721949032.jpg
Complet,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4908659_uploaded_image2_1724446655.jpeg
Manteau,5000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4859899_uploaded_image1_1721894376.jpg
Lacoste,5500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4856037_uploaded_image1_1721690942.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4856042_uploaded_image1_1721690999.jpg
Kaki,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4856028_uploaded_image1_1721690696.jpg
Tenue,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4903776_uploaded_image1_1724185999.jpg
Costume,45000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4903597_uploaded_image1_1724176384.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4854358_uploaded_image1_1721606556.jpg
Pantalon,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4854356_uploaded_image1_1721606492.jpg
Ensemble,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4854329_uploaded_image1_1721605606.jpg
Lacoste,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4854327_uploaded_image1_1721605526.jpg
T-shirts,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900205_uploaded_image1_1723997828.jpg
Veste,5000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4858852_uploaded_image1_1721832545.jpg
Ensemble,8000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4858848_uploaded_image1_1721832361.jpg
Short,5000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900066_uploaded_image1_1723992857.jpg
G-star,11000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4900063_uploaded_image1_1723992653.jpg
Pantalon,8000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4851466_uploaded_image1_1721415829.jpg
Ensemble,5000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4853568_uploaded_image1_1721561857.jpg
Débardeur,6000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4853565_uploaded_image1_1721561723.jpg
Short,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4853563_uploaded_image1_1721561571.jpg
Short,3000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4853562_uploaded_image1_1721561465.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849689_uploaded_image1_1721327599.jpg
Ensemble,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849695_uploaded_image1_1721327766.jpg
Ensemble,13000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849696_uploaded_image1_1721327823.jpg
Ensemble,11000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849686_uploaded_image1_1721327455.jpg
Lacoste,5000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849672_uploaded_image1_1721327090.jpg
Short,6500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4849678_uploaded_image1_1721327195.jpg
T-shirts,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4897624_uploaded_image2_1723821235.jpeg
Shorts,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4897619_uploaded_image1_1723821046.jpg
T-shirts,5000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4896764_uploaded_image1_1723777873.jpg
Jeans,7000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4896573_uploaded_image1_1723761459.jpg
Caleçons,1000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_4896568_uploaded_image3_1723761253.jpeg
Chemises,7000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4894034_uploaded_image2_1723643245.jpeg
Shorts,3000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4892992_uploaded_image1_1723587302.jpg
Pantalons,7000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4892420_uploaded_image1_1723566282.jpg
Tenue,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4891855_uploaded_image1_1723551048.jpg
Vêtements,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4890584_uploaded_image1_1723479500.jpg
Uniformes,10000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4890367_uploaded_image1_1723471839.jpg
Grand,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4887989_uploaded_image1_1723332490.jpg
Short,4000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_4885692_uploaded_image1_1723205631.jpg
