type_shoes,price,adress,image_link
Chaussures,12000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3630146_uploaded_image1_1648721827.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3629746_uploaded_image2_1648681584.jpeg
Babouches,8000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3629500_uploaded_image1_1648668427.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3629412_uploaded_image1_1648663790.jpg
Chaussures,Prixsurdemande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3629410_uploaded_image2_1648663708.jpeg
Babouches,1000,"Guédiawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3628991_uploaded_image1_1648643026.jpg
Boots,17000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3594543_uploaded_image1_1646471780.jpg
Boots,17000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3594534_uploaded_image1_1646471538.jpg
Souliers,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3594532_uploaded_image1_1646471353.jpg
Boots,17000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3594529_uploaded_image1_1646471086.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3627117_uploaded_image1_1648512050.jpg
Chaussures,40000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3627030_uploaded_image3_1648505950.jpeg
Chaussures,30000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3626444_uploaded_image3_1648476593.jpeg
Chaussures,Prixsurdemande,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3626443_uploaded_image1_1648476495.jpg
Baskets,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3626385_uploaded_image1_1648474806.jpg
Baskets,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3625737_uploaded_image2_1648424875.jpeg
Baskets,30000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3625682_uploaded_image1_1648421526.jpg
Chaussures,15000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3625649_uploaded_image1_1648419155.jpg
Chaussures,15000,"Thies, Sénégal",https://images.coinafrique.com/thumb_3625645_uploaded_image1_1648419035.jpg
Chaussures,Prixsurdemande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3624826_uploaded_image3_1648339999.jpeg
Baskets,25000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3624817_uploaded_image1_1648338626.jpg
Baskets,16000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3624249_uploaded_image1_1648299029.jpg
Chaussures,12500,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3623315_uploaded_image1_1648221383.jpg
Chaussures,15000,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3622788_uploaded_image1_1648195084.jpg
Baskets,25000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3622588_uploaded_image1_1648162610.jpg
Baskets,25000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3622543_uploaded_image1_1648159731.jpg
Chaussures,20000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3622460_uploaded_image1_1648154791.jpg
Baskets,14000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3622318_uploaded_image1_1648146087.jpg
Chaussures,20000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3622101_uploaded_image1_1648136902.jpg
Chaussures,35000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_3621916_uploaded_image1_1648130997.jpg
Chaussures,35000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_3621848_uploaded_image1_1648129026.jpg
Chaussures,10000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3621646_uploaded_image1_1648121992.jpg
Chaussures,15000,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_3620826_uploaded_image1_1648059848.jpg
Chaussures,25000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581347_uploaded_image1_1645715926.jpg
Chaussures,25000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581363_uploaded_image1_1645716276.jpg
Baskets,30000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581234_uploaded_image1_1645712336.jpg
Baskets,30000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581230_uploaded_image1_1645712191.jpg
Chaussures,30000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581232_uploaded_image1_1645712260.jpg
Chaussures,15000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581307_uploaded_image1_1645715017.jpg
Chaussures,30000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581296_uploaded_image1_1645714791.jpg
Baskets,30000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581225_uploaded_image1_1645712072.jpg
Chaussures,30000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3581222_uploaded_image1_1645712001.jpg
Baskets,25000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3619200_uploaded_image1_1647963678.jpg
Baskets,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3619159_uploaded_image2_1647961897.jpeg
Chaussures,25000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3619090_uploaded_image1_1647959602.jpg
Chaussures,20000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3619069_uploaded_image1_1647958892.jpg
Baskets,12600,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3618615_uploaded_image1_1647941694.jpg
Chaussures,Prixsurdemande,"Diamalaye 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_3618351_uploaded_image1_1647907914.jpg
Chaussures,Prixsurdemande,"Diamalaye 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_3618346_uploaded_image1_1647907766.jpg
Chaussures,Prixsurdemande,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3617707_uploaded_image1_1647874873.jpg
Chaussures,15000,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3617678_uploaded_image1_1647873341.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3617568_uploaded_image1_1647868524.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3617567_uploaded_image1_1647868459.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3617545_uploaded_image1_1647867640.jpg
Chaussures,Prixsurdemande,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3617364_uploaded_image1_1647861697.jpg
Chaussures,35000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3617059_uploaded_image1_1647847612.jpg
Chaussures,15000,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3616820_uploaded_image2_1647814090.jpeg
Baskets,20000,"Point E, Dakar, Sénégal",https://images.coinafrique.com/thumb_3615425_uploaded_image1_1647698349.jpg
Boots,120000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3575360_uploaded_image1_1645362550.jpg
Mocassins,30000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3574708_uploaded_image1_1645298253.jpg
Mocassins,30000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3574710_uploaded_image1_1645298355.jpg
Baskets,27000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3614529_uploaded_image1_1647627202.jpg
Chaussures,5000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3614201_uploaded_image1_1647609978.jpg
Chaussures,7000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3614196_uploaded_image1_1647609864.jpg
Chaussures,35000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3574232_uploaded_image1_1645273553.jpg
Chaussures,120000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3574224_uploaded_image1_1645273202.jpg
Chaussures,Prixsurdemande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3612927_uploaded_image1_1647530749.jpg
Chaussures,Prixsurdemande,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_3612792_uploaded_image1_1647527236.jpg
Chaussures,17000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3612586_uploaded_image1_1647521012.jpg
Baskets,30000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3611993_uploaded_image1_1647475932.jpg
Chaussures,35000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3611357_uploaded_image1_1647445467.jpg
Baskets,12000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3611021_uploaded_image2_1647432960.jpeg
Mocassins,30000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610910_uploaded_image1_1647429669.jpg
Mocassins,35000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610909_uploaded_image1_1647429574.jpg
Mocassins,35000,"Fann, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610908_uploaded_image1_1647429452.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570950_uploaded_image1_1645061768.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570948_uploaded_image1_1645061622.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570947_uploaded_image1_1645061512.jpg
Chaussures,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570951_uploaded_image1_1645061882.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570949_uploaded_image1_1645061700.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570943_uploaded_image1_1645061284.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570942_uploaded_image1_1645061194.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570946_uploaded_image1_1645061443.jpg
Mocassins,19000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3570945_uploaded_image1_1645061357.jpg
Baskets,30000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610098_uploaded_image2_1647367627.jpeg
Baskets,30000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610093_uploaded_image1_1647367520.jpg
Baskets,30000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610089_uploaded_image1_1647367379.jpg
Baskets,30000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610087_uploaded_image1_1647367269.jpg
Chaussures,30000,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610086_uploaded_image1_1647367137.jpg
Baskets,30000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3610055_uploaded_image1_1647365608.jpg
Baskets,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3609858_uploaded_image1_1647357844.jpg
Baskets,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3609837_uploaded_image1_1647357351.jpg
Baskets,14000,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3609436_uploaded_image1_1647345291.jpg
Baskets,12500,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_3609420_uploaded_image1_1647344992.jpg
Baskets,Prixsurdemande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608708_uploaded_image1_1647297612.jpg
Boots,35000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608492_uploaded_image1_1647286404.jpg
Chaussures,20000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608489_uploaded_image2_1647286128.jpeg
Chaussures,35000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608485_uploaded_image1_1647285940.jpg
Chaussures,Prixsurdemande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608238_uploaded_image1_1647276105.jpg
Baskets,14000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608194_uploaded_image1_1647274641.jpg
Baskets,24000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608191_uploaded_image1_1647274547.jpg
Chaussures,Prixsurdemande,"Mbao, Dakar, Sénégal",https://images.coinafrique.com/thumb_3608041_uploaded_image2_1647268781.jpeg
Baskets,18000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3607494_uploaded_image1_1647251085.jpg
Baskets,18000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3607490_uploaded_image1_1647250876.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3607486_uploaded_image1_1647250802.jpg
Chaussures,25000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3606772_uploaded_image1_1647186431.jpg
Baskets,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3606123_uploaded_image1_1647119231.jpg
Baskets,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3606116_uploaded_image1_1647118674.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3605903_uploaded_image1_1647105667.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3605892_uploaded_image3_1647105381.jpeg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3605886_uploaded_image2_1647105199.jpeg
Mocassins,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3605885_uploaded_image1_1647105107.jpg
Chaussures,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3605878_uploaded_image1_1647105003.jpg
Chaussures,13000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3605497_uploaded_image1_1647088237.jpg
Baskets,30000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_3604310_uploaded_image1_1647011173.jpg
Chaussures,35000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3602601_uploaded_image1_1646922014.jpg
Baskets,20000,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3602523_uploaded_image1_1646920339.jpg
Baskets,12500,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3602470_uploaded_image1_1646918709.jpg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3601908_uploaded_image1_1646892971.jpg
Chaussures,45000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3601837_uploaded_image1_1646874630.jpg
Chaussures,35000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_3601836_uploaded_image1_1646874548.jpg
Chaussures,13000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3601802_uploaded_image1_1646870436.jpg
Baskets,25000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3600701_uploaded_image1_1646829694.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3600637_uploaded_image2_1646827714.jpeg
Baskets,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3599343_uploaded_image1_1646751014.jpg
Baskets,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3599335_uploaded_image1_1646750757.jpg
Chaussures,Prixsurdemande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3599248_uploaded_image1_1646748506.jpg
Chaussures,13000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3598887_uploaded_image1_1646736220.jpg
Chaussures,20000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3597833_uploaded_image1_1646668488.jpg
Boots,20000,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_3597723_uploaded_image1_1646664236.jpg
Chaussures,14000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3596907_uploaded_image1_1646615331.jpg
Chaussures,Prixsurdemande,"Patte d'oie, Dakar, Sénégal",https://images.coinafrique.com/thumb_3596280_uploaded_image2_1646579653.jpeg
Chaussures,13000,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_3596256_uploaded_image1_1646578401.jpg
Baskets,20000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3596205_uploaded_image1_1646575870.jpg
Baskets,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3596190_uploaded_image1_1646575442.jpg
Chaussures,20000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595825_uploaded_image1_1646553724.jpg
Chaussures,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595698_uploaded_image1_1646525978.jpg
Chaussures,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595697_uploaded_image2_1646525862.jpeg
Chaussures,25000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595685_uploaded_image2_1646524564.jpeg
Chaussures,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595610_uploaded_image1_1646519173.jpg
Chaussures,17000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595608_uploaded_image1_1646519038.jpg
Snakers,Prixsurdemande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3595454_uploaded_image1_1646508919.jpg
Baskets,Prixsurdemande,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595431_uploaded_image1_1646507408.jpg
Baskets,15000,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3595394_uploaded_image1_1646505165.jpg
Baskets,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595231_uploaded_image1_1646496607.jpg
Baskets,15000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_3595228_uploaded_image1_1646496521.jpg
