web-scraper-order,web-scraper-start-url,chaussures_enfants,chaussures_enfants-href,type_shoes,price,address,image_link-src
"1732740782-400","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3163306","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732740789-401","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets Air Jordan enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-air-jordan-enfant-3171528","Baskets Air Jordan enfant","15 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_3171528_uploaded_image1_1623678884.jpg"
"1732740795-402","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3196322","Baskets enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1732740802-403","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures à talon enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-a-talon-enfant-3202429","Chaussures à talon enfant","Prix sur demande","Dakar, Sénégal",""
"1732740808-404","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3214892","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732740815-405","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3214895","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732740821-406","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3217457","Chaussures enfant","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg"
"1732740828-407","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3217486","Chaussures enfant","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg"
"1732740834-408","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3217622","Chaussures enfant","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg"
"1732740840-409","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3217628","Chaussures enfants","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg"
"1732740847-410","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3219227","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732740853-411","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3219232","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732740860-412","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3219248","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732740866-413","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3222222","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3222222_uploaded_image1_1626008303.jpg"
"1732740872-414","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures  enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3224546","Chaussures  enfant","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
"1732740879-415","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures Enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3227293","Chaussures Enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg"
"1732740885-416","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Babouches enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/babouches-enfant-3231496","Babouches enfant","7 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3231496_uploaded_image1_1626390253.jpg"
"1732740892-417","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3247099","Chaussures enfant","15 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4623157_uploaded_image1_1709480174.jpg"
"1732740899-418","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures  fille","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3252340","Chaussures  fille","12 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4783650_uploaded_image2_1717719898.jpeg"
"1732740905-419","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3267690","Chaussures enfant","3 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4680911_uploaded_image1_1712514020.jpg"
"1732740911-420","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3288165","Chaussures enfant","13 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732740918-421","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3288168","Chaussures enfants","13 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732740924-422","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3288174","Chaussures enfants","13 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732740931-423","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3305453","Chaussures enfants","2 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732740937-424","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3312395","Chaussures enfant","13 500 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732740944-425","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3316031","Baskets enfants","7 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1732740950-426","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Mocassins enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-3319920","Mocassins enfant","15 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3319920_uploaded_image1_1630947708.jpg"
"1732740956-427","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Sandales enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-enfants-3326737","Sandales enfants","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3326737_uploaded_image1_1631219825.jpg"
"1732740963-428","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3327812","Baskets enfants","7 000 CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg"
"1732740969-429","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3331774","Chaussures enfants","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732740976-430","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3336753","Chaussures enfant","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3336753_uploaded_image1_1631736848.jpg"
"1732740982-431","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3349497","Chaussures enfant","8 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732740989-432","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Mocassins enfant en daim","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-en-daim-3354895","Mocassins enfant en daim","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3354895_uploaded_image1_1632752207.jpg"
"1732740995-433","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3365662","Chaussures enfant","6 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3513868_uploaded_image1_1641563929.jpg"
"1732741002-434","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3370124","Chaussures enfants","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732741008-435","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3370357","Chaussures enfants","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732741015-436","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant friperie","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-friperie-3372289","Chaussures enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1732741021-437","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants friperie","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-friperie-3372302","Chaussures enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4517970_uploaded_image2_1703783616.jpeg"
"1732741028-438","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures orthopédiques enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfants-3378261","Chaussures orthopédiques enfants","6 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3429468_uploaded_image1_1636466917.jpg"
"1732741035-439","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures pour enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-pour-enfants-3391943","Chaussures pour enfants","12 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4950665_uploaded_image1_1726682392.jpg"
"1732741042-440","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3398164","Baskets enfant","14 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3398164_uploaded_image1_1634895995.jpg"
"1732741048-441","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3400230","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732741055-442","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3400235","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4676405_uploaded_image1_1712262646.jpg"
"1732741061-443","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Sandales fillettes","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-fillettes-3401225","Sandales fillettes","1 500 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3401227_uploaded_image1_1635079924.jpg"
"1732741068-444","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Sandales fillettes","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-fillettes-3401227","Sandales fillettes","1 500 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3401227_uploaded_image1_1635079924.jpg"
"1732741074-445","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3415124","Chaussures enfants","2 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3415124_uploaded_image1_1635810270.jpg"
"1732741081-446","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Sandales petites filles","https://sn.coinafrique.com/annonce/chaussures-enfants/sandales-petites-filles-3415129","Sandales petites filles","2 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3415129_uploaded_image1_1635810651.jpg"
"1732741087-447","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Baskets Nike Jordan enfants","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-jordan-enfants-3429274","Baskets Nike Jordan enfants","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3429274_uploaded_image1_1636462416.jpg"
"1732741093-448","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures orthopédiques enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfant-3429468","Chaussures orthopédiques enfant","4 500 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3429468_uploaded_image1_1636466917.jpg"
"1732741100-449","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","Chaussures enfant","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3432590","Chaussures enfant","7 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969624_uploaded_image1_1727758825.jpg"
